iso_code,year,fertility_rate,current_usd,deflation,annual_rate,female_participation,unemployment,married_percentage,WGI,CPI10,CPI100,log_gdppc
ECA,1975,3.47771411291635,,,,,,,,,,
ECS,1975,2.35401265642159,3019.09508413379,,-1.54505449866208,,,,,,,8.012712424452275
ECU,1975,5.426,1086.17615086517,5.57582893686303,7.85921266778445,,,59.23025,,,,6.99041868887394
EGY,1975,5.749,299.217518322538,9.66387925086825,6.40124367025298,,,64.03637,,,,5.701170794929548
EMU,1975,2.02084109974449,5015.42434347978,13.1200014847577,-1.28503243232754,,,,,,,8.520273311667802
ERI,1975,6.586,,,,,,67.63149,,,,
ESP,1975,2.77,3207.54465082024,16.7817823842656,-0.539096521312302,,,59.4047,,,,8.073261017147455
EST,1975,2.04,,,,,,63.954086,,,,
ETH,1975,7.079,144.280537635495,-1.23429252675152,-1.19852341461873,,,77.19997,,,,4.971759582362572
EUU,1975,2.0943481561713,4252.34765496945,13.1910147763032,-1.18149213096828,,,,,,,8.355226498812172
FCS,1975,5.85891807866287,492.903605424636,8.22070051410626,-2.41457417230819,,,,,,,6.200313628402851
FIN,1975,1.68,6256.10245136117,13.5679929925619,1.35402497022343,,,61.95282,,,,8.741312658587404
FJI,1975,4.104,1188.18424249981,24.3186486213662,-0.93906121046399,,,63.304657,,,,7.080181574177257
FRA,1975,2.09,6606.70146747184,13.6383321523517,-1.59358472721691,,,65.89846,,,,8.795839786730529
FRO,1975,2.902,5605.51262112203,,,,,61.492683,,,,8.63150578915155
FSM,1975,6.879,683.97674556564,-0.0221858993031532,-2.41762520319833,,,49.451756,,,,6.5279239193335625
GAB,1975,5.391,3258.23424153589,4.3722451913092,16.5791519988371,,,78.77884,,,,8.088940683918166
GBR,1975,1.81,4299.74561799284,25.7707279665602,-1.46633521085042,,,70.02516,,,,8.366311141325399
GEO,1975,2.552,,0.690309554885246,6.59086640762749,,,63.619686,,,,
GHA,1975,6.762,272.976715188503,29.4635236965055,-14.9307065571164,,,68.18702,,,,5.609386499197555
GIB,1975,2.527,,,,,,64.651184,,,,
GIN,1975,6.367,1311.33051362563,4.82218350547832,1.25511798294684,,,81.355835,,,,7.1787975600185145
GMB,1975,6.428,189.808393377344,13.0485860750663,9.10842435560156,,,82.356735,,,,5.246015107417991
GNB,1975,6.15,435.217809874848,7.20304453867237,1.61175083743888,,,73.96097,,,,6.075846618130054
GNQ,1975,5.791,362.262178278078,,,,,62.409153,,,,5.892368199070702
GRC,1975,2.33,3109.3794397892,13.1200014847577,5.37305616389978,,,65.061485,,,,8.042178448217841
GRD,1975,3.754,,,,,,38.597065,,,,
GRL,1975,2.345,4257.87561148406,16.4258539377576,0.443324336266386,,,53.585117,,,,8.3565256321296
GTM,1975,6.41,594.88660866336,13.1160911508266,-0.504202378586612,,,64.71385,,,,6.388370813709134
GUM,1975,3.658,,,,,,61.012016,,,,
GUY,1975,4.45,663.799722651899,14.6581480735867,7.41535459732319,,,53.255074,,,,6.497980481467015
HIC,1975,2.08672286310926,4604.71181335716,13.1910147763032,-0.99863794344472,,,,,,,8.434835365484032
HKG,1975,2.666,2252.12694057369,4.45850148602038,-1.39544995696016,,,54.04142,,,,7.719630355598896
HND,1975,6.866,351.994247837772,6.38480092295136,-0.856509722456195,,,59.000313,,,,5.8636148340946095
HPC,1975,6.91639896172302,297.593713036842,8.30480454769906,-0.695783182273729,,,,,,,5.695729177187544
HRV,1975,1.951,,,,,,63.880318,,,,
HTI,1975,5.748,133.631792050575,19.1783680523534,-0.806656541529165,,,59.327118,,,,4.895088197243908
HUN,1975,2.35,1083.47473343284,0.984560191076,5.57728993574804,,,72.83967,,,,6.987928501307041
IBD,1975,4.22316101899096,490.766709031992,9.89790713601153,2.60482346625896,,,,,,,6.195968880528031
IBT,1975,4.6486692126893,455.887692382648,10.1912387553043,1.81546557517038,,,,,,,6.122246490545816
IDA,1975,6.63251558348432,290.192122595018,10.484570374597,-2.99779066680054,,,,,,,5.6705431953367205
IDB,1975,6.78164659203856,325.420772721957,11.8351086252531,-4.15103310283924,,,,,,,5.785119030245743
IDN,1975,5.032,231.060120618497,12.4680583694691,2.35867536949112,,,69.22312,,,,5.442677939077142
IDX,1975,6.56349709334173,277.523167821041,9.53980556654396,-1.83125361454162,,,,,,,5.625904417344981
IMN,1975,2.16,,,,,,,,,,
IND,1975,5.195,161.086694022079,-1.64868155114249,6.60232102773443,,,81.18757,,,,5.081942692247164
IRL,1975,3.37,2973.40012301715,20.1333446997131,3.93244352870232,,,51.941055,,,,7.997461399551803
IRN,1975,5.947,1531.70617122586,13.313723899842,-3.29408122979375,,,73.733734,,,,7.334137537666675
IRQ,1975,6.913,1165.88163945653,3.88439184209133,8.82780185892848,,,71.10829,,,,7.061232851857899
ISL,1975,2.65,6454.17715159378,41.8672504872464,-0.632820600807435,,,60.118603,,,,8.772482820576357
ISR,1975,3.554,4672.00213414932,36.5671523079726,0.912011696965948,,,64.24695,,,,8.449342981303618
ITA,1975,2.17,4116.45964933054,16.983089323791,-2.673183899107,,,62.93346,,,,8.322748764511534
JAM,1975,4.436,1416.77546764568,20.7427019658034,-1.64308411562288,,,51.484585,,,,7.256138770992399
JOR,1975,7.925,717.7640972871,,,,,66.995445,,,,6.576140959751657
JPN,1975,1.91,4775.89953559305,7.17744085258542,1.78783564222789,,,64.337715,,,,8.471337619590107
KAZ,1975,3.398,,,,,,64.885086,,,,
KEN,1975,7.795,241.224426147057,11.8351086252531,-2.414863097742,,,63.386032,,,,5.48572772899205
KGZ,1975,4.764,,,,,,65.6122,,,,
KHM,1975,4.103,113.825789208758,,,,,63.52613,,,,4.734669114724224
KIR,1975,5.019,730.441792552945,9.46098936676918,5.74515935904168,,,61.478386,,,,6.593649546363634
KNA,1975,3.675,765.12533365911,,,,,42.747696,,,,6.640039655255583
KOR,1975,3.43,617.456061933567,23.6822668576014,6.04123505931034,,,57.940598,,,,6.425607911207058
KWT,1975,6.059,10881.7216440289,4.24587085949966,-17.5558265346701,,,70.68818,,,,9.2948397472323
LAC,1975,4.77242364729025,1195.22980865683,15.4691434997764,1.8165423169401,,,,,,,7.086093754376141
LAO,1975,6.287,,,,,,65.681435,,,,
LBN,1975,4.521,,,,,,56.672523,,,,
LBR,1975,6.744,345.648935641772,22.8659605383095,-6.04237452138808,,,73.556404,,,,5.84542362309179
LBY,1975,7.977,5720.62691135285,-6.42697471645167,-1.60871508404968,,,71.782776,,,,8.651833678255077
LCA,1975,5.358,,,,,,50.500263,,,,
LCN,1975,4.65608481882113,1238.89169129142,15.4691434997764,1.22488847104488,,,,,,,7.121972461578436
LDC,1975,6.6909353706996,262.708869177657,12.6570020257335,-1.97800896677069,,,,,,,5.571046457741899
LIC,1975,6.60038705403667,291.511211872619,11.7221938009908,,,,,,,,5.675078467735676
LIE,1975,1.897,10332.5128681378,8.2436997153211,-0.0148802519785391,,,55.316814,,,,9.243050791789205
LKA,1975,3.816,279.82158260032,5.35029466940327,4.22058788193911,,,59.765156,,,,5.634152195069005
LMC,1975,5.70112378392107,230.356636877742,8.88289695723412,0.990535866658277,,,,,,,5.4396287031124775
LMY,1975,4.82278758539178,379.77330241394,9.61862176631874,1.98783754193946,,,,,,,5.939574502105302
LSO,1975,5.825,123.231375218727,24.7621720978576,-16.4511267325274,,,68.72639,,,,4.814063687659952
LTE,1975,3.53856551075262,502.866985021038,12.0818073481252,2.55876684263512,,,,,,,6.220325691830309
LTU,1975,2.18,,,,,,63.948578,,,,
LUX,1975,1.55,8701.30473139249,-0.855300873403024,-7.58647531673864,,,66.21127,,,,9.071228262524004
LVA,1975,1.96,,,,,,62.75825,,,,
MAC,1975,1.554,,,,,,40.880093,,,,
MAF,1975,5.1,,,,,,,,,,
MAR,1975,6.299,521.838928222656,0.931315958903184,5.0134950017876,,,69.824974,,,,6.257358973642899
MCO,1975,2.351,27920.7436036735,13.6568598021056,-2.00174537960469,,,,,,,10.237125189891042
MDA,1975,2.522,,,,,,64.951675,,,,
MDG,1975,6.971,294.992905767807,4.69104614922122,-1.74544311116303,,,64.85954,,,,5.686951307805934
MDV,1975,7.321,171.425121922398,-0.0737859596174815,-10.6755651698573,,,74.23504,,,,5.144146564398981
MEA,1975,6.54610279692197,1013.13262030798,5.91402210988103,-2.815126784019,,,,,,,6.9208024140488025
MEX,1975,5.739,1491.97048611111,15.5825972068624,2.76437782991901,,,60.48924,,,,7.307852999141181
MHL,1975,7.832,638.193048864418,9.61862176631874,-3.22228561039239,,,64.148224,,,,6.458640822002342
MIC,1975,4.71546717381231,386.535815605473,9.54911285381388,2.05226181156112,,,,,,,5.95722453024254
MKD,1975,2.692,,,,,,,,,,
MLI,1975,7.253,121.497572665422,22.9891382530015,9.63613550505316,,,79.61164,,,,4.799894284518668
MLT,1975,2.27,1560.10519115107,5.36324356652314,18.6852567559253,,,51.569492,,,,7.352508528195312
MMR,1975,5.249,35.163291569876,16.4966678380074,2.15640116972497,,,63.506504,,,,3.56000268532586
MNA,1975,6.58676597045661,642.068951433963,5.91402210988103,0.172234112776692,,,,,,,6.464695698910369
MNE,1975,2.381,,,,,,65.41942,,,,
MNG,1975,7.066,,,,,,56.756386,,,,
MNP,1975,5.625,,,,,,30.309261,,,,
MOZ,1975,6.659,,,,,,75.86275,,,,
MRT,1975,6.713,550.66258324178,15.0043653988353,-7.89286212395606,,,63.82382,,,,6.311122249964823
MUS,1975,3.197,754.833281472402,5.26158103256719,-0.672886411363265,,,56.51348,,,,6.626496905623014
MWI,1975,7.359,,,3.15684771791764,,,73.866066,,,,
MYS,1975,4.501,810.570999701272,-3.07757830077361,-1.580216832148,,,61.5209,,,,6.697738937217275
NAC,1975,1.77893712306794,7775.52950366746,9.26279066378231,-1.07938427719245,,,,,,,8.958736838094095
NAM,1975,6.533,,,,,,54.20311,,,,
NCL,1975,4.456,5940.93032547352,7.11222400199252,1.84318988273698,,,35.293026,,,,8.689621020543076
NER,1975,7.539,197.232873008404,-6.39280247970663,-5.39047250934456,,,86.88223,,,,5.284385127101408
NGA,1975,6.773,438.078813916795,23.5007902619413,-7.81586065815873,,,76.77423,,,,6.082398834638409
NIC,1975,6.445,561.459695350208,4.73203356391755,-3.16139943508314,,,58.264572,,,,6.3305399912819675
NLD,1975,1.66,7346.3047476862,8.0953876858693,-0.88541810143316,,,67.15546,,,,8.901952710366158
NOR,1975,1.98,8204.45151152979,8.8851544596166,4.37447938027427,,,66.59723,,,,9.01243215321295
NPL,1975,5.733,113.605645172746,27.5227469848098,-0.754394199496474,,,83.89303,,,,4.732733198474434
NRU,1975,3.972,5740.19978696317,16.8724319724951,1.95585189211435,,,51.883972,,,,8.655249294799038
NZL,1975,2.37,4171.76973967475,14.6259072525998,-3.62495241985341,,,54.895393,,,,8.336095622765024
OED,1975,2.39708301306012,4833.32020405663,14.5124020026501,-0.913949804706206,,,,,,,8.48328892333479
OMN,1975,7.711,2691.99653514052,2.37423396230683,19.3409033325163,,,68.81906,,,,7.898038403668886
OSS,1975,3.83089799283177,1100.53564443838,5.26158103256719,,,,,,,,7.00355228975447
PAK,1975,6.812,161.681774899518,21.0980989103114,1.14230483078612,,,73.391235,,,,5.085630050889624
PAN,1975,4.414,1405.74899748267,9.38283447974541,-0.870333870523382,,,58.73789,,,,7.248325534017278
PER,1975,5.709,1104.16133001287,22.1915677695573,1.73377188806842,,,58.843884,,,,7.006841348418797
PHL,1975,5.596,400.638883090952,9.47960394130902,3.08154138243265,,,58.6663,,,,5.993060480655672
PLW,1975,4.903,1463.541050968,9.89790713601153,0.278195010862376,,,47.339542,,,,7.2886141555971085
PNG,1975,6.065,481.950394020557,2.26931250527028,-3.06837795074274,,,73.016624,,,,6.177841191784487
POL,1975,2.27,,,,,,64.16257,,,,
PRE,1975,6.96177471585441,382.695511647886,8.86881051393773,-3.15897182773858,,,,,,,5.94723966424134
PRI,1975,2.772,2738.24315297261,7.38492837092355,-2.46962901165594,,,53.06637,,,,7.915071808688581
PRK,1975,3.047,,,,,,66.46338,,,,
PRT,1975,2.75,2127.6375072593,16.2303808750442,-7.91460834256173,,,69.51545,,,,7.662767491618256
PRY,1975,5.177,561.522396286823,6.07569282927092,4.23131952720321,,,52.45557,,,,6.330651659913458
PSS,1975,5.27330656860281,872.139831893069,9.53980556654396,-1.58588120049259,,,,,,,6.7709497687286
PST,1975,1.99967534949052,5196.16819628263,11.9437288632267,-0.841259745414064,,,,,,,8.55567674760581
PYF,1975,4.713,5149.93762191732,16.3827458524667,-7.80077737651885,,,60.49028,,,,8.546739881335364
QAT,1975,5.861,13013.6838099496,-1.59017451140842,-2.7436612012806,,,65.38768,,,,9.473756683613285
ROU,1975,2.59,,,,,,74.698524,,,,
RUS,1975,1.98,,,,,,66.10834,,,,
RWA,1975,8.096,124.109648019297,87.9691490777774,-4.94988786256377,,,64.165405,,,,4.821165433099192
SAS,1975,5.33807896974918,172.084670696833,2.63825435489289,4.7962318975207,,,,,,,5.147986627180806
SAU,1975,7.37,10265.6414406471,7.98184555575159,-10.3141640716088,,,64.87294,,,,9.236557815630016
SDN,1975,6.866,269.652893066406,5.28426615533628,11.9462726812769,,,72.35174,,,,5.597135550694366
SEN,1975,7.252,547.378148664851,11.6291444872522,4.59557405761304,,,73.65347,,,,6.305139877404358
SGP,1975,2.07,2489.91157517591,2.88902717475952,2.48125580622293,,,53.0363,,,,7.820002476850642
SLB,1975,6.988,371.718806188648,,,,,66.34911,,,,5.918137671096356
SLE,1975,6.546,228.38023883298,8.86881051393773,-0.183188014791696,,,81.14273,,,,5.4310119540430755
SLV,1975,5.705,457.260871327372,9.88797935999375,0.656013863718584,,,57.143055,,,,6.125254062444597
SMR,1975,2.053,,,,,,70.81386,,,,
SOM,1975,7.033,177.806143412254,15.2872312897992,11.8478958191434,,,66.83406,,,,5.1806938748577664
SRB,1975,1.923,,,,,,69.47329,,,,
SSA,1975,6.77807184667946,482.722888500215,11.286974864322,-3.08726293209122,,,,,,,6.179442759193426
SSD,1975,7.326,,,,,,74.150795,,,,
SSF,1975,6.80639805760758,451.10461951011,11.286974864322,-3.0172579491184,,,,,,,6.111699284907494
SST,1975,3.98859891326763,1205.05577858886,9.75826445116513,-1.51740932549775,,,,,,,7.0942811341388
STP,1975,6.534,693.150687886501,-0.830229865827221,2.90370190643883,,,56.160637,,,,6.5412474183902996
SUR,1975,4.629,1190.01968453614,10.484570374597,3.458580155335,,,55.491707,,,,7.081725127595773
SVK,1975,2.55,,,,,,67.825874,,,,
SVN,1975,2.175,,,,,,58.147354,,,,
SWE,1975,1.77,10102.7548636011,14.5124020026501,2.14625326672207,,,64.082504,,,,9.220563424409825
SWZ,1975,6.707,567.884816620216,4.21373188402323,10.6135170537484,,,44.989883,,,,6.341918610516493
SXM,1975,2.921,,,,,,,,,,
SYC,1975,4.752,806.232644338165,13.5072364277506,0.819491986043431,,,47.586193,,,,6.69237234147601
SYR,1975,7.486,903.713462066405,11.7221938009908,12.4671546949023,,,67.21674,,,,6.806512343406899
TCA,1975,4.687,,,,,,53.636387,,,,
TCD,1975,6.876,207.476255156215,8.22070051410626,6.68531638180301,,,77.9076,,,,5.335016900140704
TEA,1975,3.97793766819611,201.194079350329,9.46098936676918,4.71487044471655,,,,,,,5.304270011104385
TEC,1975,2.69643342730988,,,,,,,,,,
TGO,1975,7.088,338.605700917386,-4.26383525378778,-0.0606482337539092,,,75.78876,,,,5.824836306289094
THA,1975,4.364,363.526350179478,3.48802342846857,2.43943932802959,,,61.947166,,,,5.8958517845236695
TJK,1975,6.692,,,,,,68.63568,,,,
TKM,1975,6.004,,,,,,63.01303,,,,
TLA,1975,4.73398391579759,1214.08465667251,16.229944320709,1.2357915769349,,,,,,,7.1017457028558
TLS,1975,5.19,,,,,,72.150986,,,,
TMN,1975,6.58676597045661,637.023415871324,5.91402210988103,0.172234112776692,,,,,,,6.456806414506159
TON,1975,5.746,349.470975414391,,,,,54.014385,,,,5.856420512200721
TSA,1975,5.33807896974918,172.084670696833,2.63825435489289,4.7962318975207,,,,,,,5.147986627180806
TSS,1975,6.80639805760758,451.10461951011,11.286974864322,-3.01725794911839,,,,,,,6.111699284907494
TTO,1975,3.214,2318.69169815563,24.5714566446821,0.253836342343689,,,50.27075,,,,7.74875838238708
TUN,1975,5.972,741.35491566103,4.9945603416174,4.31926073788047,,,62.984123,,,,6.608479479130701
TUR,1975,5.087,1121.54326914976,21.3092400682888,4.97364195842391,,,72.4673,,,,7.022460934713796
TUV,1975,3.578,656.326312583979,6.72036293257764,-6.25647261729618,,,61.949833,,,,6.486658092987413
TZA,1975,7.101,364.969940185547,14.3032786378808,0.27319379109008,,,67.52485,,,,5.899814994535043
UGA,1975,7.201,201.237292844799,,,,,66.60051,,,,5.304484773161331
UKR,1975,2.049,,,,,,70.15327,,,,
UMC,1975,4.01449444225279,500.392512303235,10.1862748672954,2.47875996918421,,,,,,,6.215392815058011
URY,1975,3.017,1231.85370953179,65.9778798447024,5.4181470108031,,,61.714333,,,,7.116275394779887
USA,1975,1.774,7801.45666356443,9.26279066378231,-1.18474293981239,,,64.18554,,,,8.962065746980777
UZB,1975,5.918,,,,,,65.8277,,,,
VCT,1975,5.165,331.090937950783,15.4691434997764,-8.37352117877013,,,55.614998,,,,5.80239307465519
VEN,1975,4.686,2078.1534203511,2.26299814945881,-0.0665573543050044,,,54.12282,,,,7.639234999709128
VGB,1975,3.254,,,,,,49.89787,,,,
VIR,1975,3.595,,,,,,37.420013,,,,
VNM,1975,5.621,,,,,,58.235535,,,,
VUT,1975,5.976,,,,,,61.84176,,,,
WLD,1975,4.07351252962063,1485.42804925941,10.484570374597,-1.28384711182689,,,,,,,7.303458258360672
WSM,1975,6.606,609.670300459943,8.37841166986657,-6.259048337742,,,57.226048,,,,6.412918320000143
XKX,1975,5.283,,,,,,,,,,
YEM,1975,8.373,,,,,,72.43541,,,,
ZAF,1975,5.191,1670.11816898954,10.9448052413917,-1.08270939801929,,,49.071888,,,,7.420649662781415
ZMB,1975,7.421,489.505018740558,-14.1698985843605,-5.15497800444783,,,70.15012,,,,6.193394714707705
ZWE,1975,6.832,716.764418003107,11.9337531313146,-4.9918031701236,,,65.582275,,,,6.574747220365983
ABW,1976,2.432,,,,,,49.329933,,,,
AFE,1976,6.76829164257841,468.856330923431,9.53063246851585,-0.56144615413416,,,,,,,6.1502963908637955
AFG,1976,7.561,,,,,,79.89193,,,,
AFW,1976,6.85852611448181,480.452655285577,11.3197643284877,5.52585300235972,,,,,,,6.17472869137171
AGO,1976,7.485,,,,,,71.5557,,,,
ALB,1976,4.374,,,,,,63.02347,,,,
AND,1976,2.207,7721.28858646797,16.4898572074663,-2.53240665067025,,,,,,,8.951736544435597
ARB,1976,6.56932052403797,1458.14400595381,8.62978218612457,10.7328591622713,,,,,,,7.284919677206861
ARE,1976,6.291,31196.9791785759,11.7743313548719,2.71277066030737,,,81.14682,,,,10.348076547910608
ARG,1976,3.317,1946.91990388248,438.322779739816,-3.53995334802055,,,59.448494,,,,7.574003866304366
ARM,1976,2.844,,,,,,62.1996,,,,
ASM,1976,4.932,,,,,,57.20937,,,,
ATG,1976,2.78,,,,,,34.475586,,,,
AUS,1976,2.06,7486.6826042084,14.0198687822264,1.56496611704836,,,58.769978,,,,8.92088106841214
AUT,1976,1.69,5656.1451383787,5.62491792598954,4.76336934989831,,,62.30682,,,,8.640497868205216
AZE,1976,4.018,,,,,,59.6287,,,,
BDI,1976,7.248,115.492131774523,8.0749482461168,5.55134642737933,,,62.626484,,,,4.749202404477057
BEL,1976,1.73,7243.04734119583,7.57526298214688,5.46414014877136,,,68.85731,,,,8.887797300304827
BEN,1976,6.83,197.726361142541,14.0354300183818,-1.59445639492239,,,81.28152,,,,5.286884060400201
BFA,1976,6.952,155.485422740659,6.72550567482627,6.23539748425739,,,83.52032,,,,5.046551982791944
BGD,1976,6.66,126.693044204437,-17.6304192925882,3.01376173963934,,,84.70906,,,,4.841767186091848
BGR,1976,2.24,,,,,,74.1606,,,,
BHR,1976,5.454,5310.19132615533,10.3223718714327,24.0721335465394,,,51.182858,,,,8.577383144877896
BHS,1976,3.297,2993.45923795227,2.38966526710907,2.92212033284149,,,51.56771,,,,8.004184933420273
BIH,1976,2.314,,,,,,58.15203,,,,
BLR,1976,2.12,,,,,,67.19692,,,,
BLZ,1976,6.25,729.488780751524,1.15748444536293,-2.07090877900737,,,62.982395,,,,6.592343988477235
BMU,1976,1.864,7259.91355008457,2.78364922323371,8.77271355263606,,,59.55121,,,,8.890123200046094
BOL,1976,5.739,519.994688476886,8.5989208742604,2.24709015804186,,,61.18402,,,,6.253818597055778
BRA,1976,4.339,1389.74952306555,41.2036240161754,7.66231519452694,,,56.187695,,,,7.236878810653487
BRB,1976,2.241,1733.64540764741,3.02098255963466,4.24939350018985,,,53.221546,,,,7.457981642569142
BRN,1976,4.784,18671.3624129294,5.48367913232401,16.7833606306051,,,58.20487,,,,9.834746207249314
BTN,1976,6.616,233.721532349196,0.0416224732643826,5.29903163061701,,,65.74824,,,,5.454130374010782
BWA,1976,6.599,490.469570533565,11.3155298849017,5.08545359266064,,,42.96617,,,,6.195363239432818
CAF,1976,5.936,192.09699080748,25.9966269302932,3.87700094616103,,,73.26166,,,,5.258000404932818
CAN,1976,1.796,8838.94710677652,8.78342638285083,4.50510430004691,,,66.41341,,,,9.08692304296979
CEB,1976,2.32272817151662,,,,,,,,,,
CHE,1976,1.55,10864.971231108,2.72985455233865,-0.838489887506583,,,63.206882,,,,9.293299244836863
CHI,1976,1.44,,,,,,,,,,
CHL,1976,3.078,970.957314866348,245.652312693389,2.01125750988263,,,51.670357,,,,6.878282507352192
CHN,1976,3.235,165.680987722637,-0.0969292707356857,-3.08132198489825,,,69.077675,,,,5.110064178698222
CIV,1976,7.877,660.538618229175,18.2229732475378,8.41025764206348,,,77.480255,,,,6.493055590427558
CMR,1976,6.447,381.429915266252,19.6744435133242,-7.99324847143026,,,72.70167,,,,5.943927125502725
COD,1976,6.437,408.42239095403,57.3954283832357,-7.72569563235221,,,69.32651,,,,6.012301910825889
COG,1976,6.317,452.578147155598,8.67575133556515,-1.51657522816552,,,56.37586,,,,6.114960449125247
COL,1976,4.285,643.007914496566,25.4575581616927,2.47143444323312,,,51.419018,,,,6.466157032865703
COM,1976,7.159,,,,,,66.8067,,,,
CPV,1976,6.714,,,,,,42.14628,,,,
CRI,1976,3.747,1123.28179124262,16.6017816978669,2.81277818792358,,,54.45924,,,,7.024009850458826
CSS,1976,3.70574532032616,1497.92274413475,2.38966526710907,4.51740229389452,,,,,,,7.311834590073517
CUB,1976,2.506,1440.73046137146,0.523193938382221,4.4199047403729,,,66.54286,,,,7.272905528796021
CUW,1976,2.554,,,,,,41.869705,,,,
CYM,1976,2.529,,,,,,53.357296,,,,
CYP,1976,2.327,1157.41162109375,8.02874442016058,21.2448763264558,,,58.98385,,,,7.053941429778591
CZE,1976,2.39,,,,,,73.43943,,,,
DEU,1976,1.45,6659.16546576017,3.30619447345381,5.40021215451863,,,57.945118,,,,8.803749450241636
DJI,1976,6.691,,,,,,47.377148,,,,
DMA,1976,3.191,,,,,,42.68389,,,,
DNK,1976,1.75,8773.3396162771,9.28152201863095,5.72732123458806,,,68.18455,,,,9.079472812911895
DOM,1976,5.046,762.778347016951,2.86725144986887,3.97508145591705,,,58.011837,,,,6.636967487136886
DZA,1976,7.405,1080.38620675609,10.8405927239728,3.56112872678158,,,65.6322,,,,6.985073855043267
EAP,1976,3.68569866750667,198.554467967616,8.14049887970447,1.00189704300524,,,,,,,5.291063460308791
EAR,1976,5.46486626873774,512.73002265568,9.8112146216484,4.38804061853411,,,,,,,6.239749435014898
EAS,1976,3.46987253844866,713.219850569663,8.37620012371483,2.46073550810632,,,,,,,6.569789718705498
ECA,1976,3.42185349324266,,,,,,,,,,
ECS,1976,2.31747440331331,3117.1731880011,,3.66538550036917,,,,,,,8.0446818406239
ECU,1976,5.276,1241.91098461141,9.49371359655491,4.42416712071815,,,58.873203,,,,7.124406588919629
EGY,1976,5.727,334.609918474469,11.5332789914898,10.6602169070771,,,64.06696,,,,5.8129654308942245
EMU,1976,1.98135683886252,5213.07394633084,11.5195574480404,4.58738792929748,,,,,,,8.558924969653274
ERI,1976,6.603,,,,,,67.44087,,,,
ESP,1976,2.77,3276.97023260494,16.4899211499741,2.21777242101939,,,58.920837,,,,8.094674564923942
EST,1976,2.07,,,,,,63.984634,,,,
ETH,1976,7.129,151.95618662171,7.8524911397498,-2.34815489377294,,,77.057,,,,5.023592233385637
EUU,1976,2.05668031073776,4432.51210042151,10.823415094608,4.33663342680551,,,,,,,8.396721767876167
FCS,1976,5.87086902551413,571.716807976645,8.44952547852451,6.48462101667606,,,,,,,6.348643777831886
FIN,1976,1.7,6740.29145314637,13.1246769095324,0.0423518733126258,,,62.1202,,,,8.815858445278014
FJI,1976,4.123,1186.16648457757,7.91144720521548,1.04686121670254,,,63.31471,,,,7.078481944560655
FRA,1976,2.01,6794.61739337861,10.823415094608,3.94414563556312,,,65.6488,,,,8.823886017918058
FRO,1976,2.738,6593.6212932559,,,,,61.527363,,,,8.793857989961754
FSM,1976,6.818,677.970615070457,1.14441530559392,-1.99965011138239,,,49.33314,,,,6.519103946397119
GAB,1976,5.457,4441.09448586623,14.6649351885911,32.5368667286073,,,77.89466,,,,8.398656130874429
GBR,1976,1.74,4138.16778761535,15.113567304341,2.93558911029066,,,69.295,,,,8.32800840548135
GEO,1976,2.51,,0.528042676369296,5.33721073796755,,,63.26086,,,,
GHA,1976,6.703,260.998295813107,28.0486497318527,-6.26728026026291,,,67.83089,,,,5.564513877849679
GIB,1976,2.479,,,,,,63.788982,,,,
GIN,1976,6.4,1430.66435286764,6.19921193375721,6.25336070785937,,,81.289185,,,,7.265894197793874
GMB,1976,6.434,179.313963291107,11.6931910052415,4.11765068352071,,,82.18201,,,,5.189138254272145
GNB,1976,6.192,420.852937438178,1.51369032560868,-1.59102995282194,,,74.359436,,,,6.042283455407916
GNQ,1976,5.791,368.831374253979,,,,,62.422565,,,,5.910339559251669
GRC,1976,2.35,3343.38819444676,16.4344567120675,5.20508290337798,,,64.68744,,,,8.114740001259952
GRD,1976,3.597,,,,,,37.77049,,,,
GRL,1976,2.255,4844.65629347485,13.1939907223453,5.74601090342313,,,52.59273,,,,8.485631581349207
GTM,1976,6.368,697.064609693019,11.4953046485916,5.09505037358169,,,64.52987,,,,6.546878103298037
GUM,1976,3.534,,,,,,61.45318,,,,
GUY,1976,4.28,604.105267775602,-5.77655371021707,0.610970510557053,,,53.336502,,,,6.403748467145746
HIC,1976,2.04091077497553,4975.04140453267,9.30693353403858,4.12263558838848,,,,,,,8.51218897207719
HKG,1976,2.48,2850.0146101832,9.63712133251914,14.7139003772541,,,53.215153,,,,7.955079399629627
HND,1976,6.814,409.172118500864,8.53218912666507,7.10553213826783,,,58.98085,,,,6.014135895150163
HPC,1976,6.92044765356575,310.465070579599,8.67575133556515,1.06925848577278,,,,,,,5.738071400938025
HRV,1976,1.936,,,,,,63.96627,,,,
HTI,1976,5.71,169.091888071558,18.9602589781071,6.3680212027663,,,59.340706,,,,5.130442283562621
HUN,1976,2.23,1248.79851313891,5.76608843245118,3.03157554475959,,,73.37484,,,,7.1299371785686345
IBD,1976,4.07333183250893,522.488913303634,10.8405927239728,4.24020730240377,,,,,,,6.258603765056211
IBT,1976,4.52389766725082,482.230841822992,9.17210947673549,4.01229734845342,,,,,,,6.17842292434662
IDA,1976,6.61108974031172,295.417414124645,8.40953801635899,2.77603143079244,,,,,,,5.6883893193571815
IDB,1976,6.7741379905122,380.015542078578,11.5024598958441,3.69194671015907,,,,,,,5.940212152090825
IDN,1976,4.921,275.713167824796,14.456794601306,4.25356942232263,,,68.96453,,,,5.619361078313933
